month,duration,pdays,cons.conf.idx,euribor3m,nr.employed
6,112,999,-42.0,4.12,5195.8
6,675,999,-42.0,4.021,5195.8
4,109,999,-36.1,4.965,5228.1
1,13,999,-36.4,4.857,5191.0
1,12,999,-46.2,1.291,5099.1
4,276,999,-31.4,0.8490000000000001,5076.2
4,142,999,-36.1,4.968,5228.1
6,705,999,-42.0,4.021,5195.8
4,192,6,-31.4,0.838,5076.2
2,188,999,-41.8,4.961,5228.1
9,528,999,-47.1,1.405,5099.1
1,77,999,-46.2,1.3130000000000002,5099.1
9,431,999,-47.1,1.415,5099.1
3,203,999,-42.7,4.96,5228.1
1,130,999,-46.2,1.3130000000000002,5099.1
1,152,999,-36.4,4.8580000000000005,5191.0
1,583,2,-40.0,0.682,5008.7
3,67,999,-42.7,4.963,5228.1
1,107,999,-36.4,4.856,5191.0
1,176,999,-46.2,1.327,5099.1
4,169,999,-36.1,4.965,5228.1
4,102,999,-36.1,4.9639999999999995,5228.1
9,455,999,-47.1,1.365,5099.1
1,93,999,-46.2,1.327,5099.1
2,153,999,-41.8,4.947,5228.1
1,447,999,-46.2,1.354,5099.1
3,41,999,-42.7,4.968,5228.1
4,82,999,-36.1,4.9639999999999995,5228.1
1,97,999,-46.2,1.266,5099.1
3,148,999,-42.7,4.968,5228.1
3,181,999,-42.7,4.963,5228.1
1,157,999,-46.2,1.266,5099.1
8,159,999,-50.0,1.6869999999999998,5099.1
4,83,999,-36.1,4.966,5228.1
1,202,999,-36.4,4.86,5191.0
4,122,999,-31.4,0.884,5076.2
3,80,999,-42.7,4.96,5228.1
1,293,999,-46.2,1.327,5099.1
4,378,999,-36.1,4.97,5228.1
4,1148,999,-36.1,4.965,5228.1
1,170,999,-46.2,1.2990000000000002,5099.1
1,98,999,-36.4,4.86,5191.0
6,122,3,-30.1,0.7140000000000001,5017.5
1,224,999,-36.4,4.857,5191.0
6,81,999,-42.0,4.021,5195.8
1,582,999,-36.4,4.857,5191.0
3,258,999,-42.7,4.958,5228.1
2,392,999,-41.8,4.967,5228.1
6,348,999,-42.0,4.1530000000000005,5195.8
1,452,999,-36.4,4.857,5191.0
9,1161,999,-47.1,1.405,5099.1
4,214,999,-36.1,4.965,5228.1
1,456,999,-46.2,1.334,5099.1
1,14,999,-46.2,1.2990000000000002,5099.1
6,182,999,-42.0,4.021,5195.8
1,38,999,-46.2,1.281,5099.1
3,147,999,-42.7,4.962,5228.1
1,109,999,-36.4,4.856,5191.0
1,541,999,-36.4,4.857,5191.0
3,47,999,-42.7,4.961,5228.1
3,56,999,-42.7,4.962,5228.1
9,647,999,-47.1,1.4980000000000002,5099.1
1,131,999,-36.4,4.855,5191.0
3,1031,999,-42.7,4.962,5228.1
6,54,999,-42.0,4.1530000000000005,5195.8
3,121,999,-42.7,4.962,5228.1
4,215,999,-36.1,4.9639999999999995,5228.1
6,175,999,-42.0,4.12,5195.8
2,136,999,-40.8,1.215,5076.2
1,693,999,-46.2,1.25,5099.1
6,308,999,-42.0,4.0760000000000005,5195.8
3,1041,999,-42.7,4.963,5228.1
1,253,999,-46.2,1.334,5099.1
1,263,999,-46.2,1.266,5099.1
1,87,999,-36.4,4.859,5191.0
7,237,999,-33.0,0.72,5023.5
4,79,999,-36.1,4.965,5228.1
3,606,999,-42.7,4.958,5228.1
1,34,999,-46.2,1.25,5099.1
1,689,999,-46.2,1.327,5099.1
10,5,999,-37.5,0.879,4963.6
1,181,999,-46.2,1.266,5099.1
3,269,999,-42.7,4.963,5228.1
3,14,999,-42.7,4.957,5228.1
4,109,999,-36.1,4.9639999999999995,5228.1
1,22,999,-46.2,1.25,5099.1
6,160,999,-42.0,4.191,5195.8
2,513,999,-41.8,4.959,5228.1
6,224,999,-42.0,4.0760000000000005,5195.8
8,174,999,-50.0,1.56,5099.1
9,103,999,-47.1,1.365,5099.1
1,83,999,-46.2,1.291,5099.1
3,304,999,-42.7,4.962,5228.1
2,633,999,-41.8,4.864,5228.1
9,952,999,-47.1,1.405,5099.1
1,216,999,-36.4,4.857,5191.0
2,461,999,-41.8,4.961,5228.1
4,213,999,-31.4,0.873,5076.2
3,106,999,-42.7,4.962,5228.1
4,58,999,-36.1,4.967,5228.1
1,259,999,-46.2,1.2590000000000001,5099.1
3,139,999,-42.7,4.958,5228.1
6,358,999,-42.0,4.021,5195.8
10,200,6,-37.5,0.8759999999999999,4963.6
5,143,999,-49.5,0.982,4963.6
4,297,999,-36.1,4.966,5228.1
9,660,999,-47.1,1.405,5099.1
1,297,999,-36.4,4.857,5191.0
1,1232,999,-46.2,1.2990000000000002,5099.1
3,283,999,-42.7,4.962,5228.1
1,112,999,-36.4,4.859,5191.0
1,24,999,-36.4,4.855,5191.0
3,164,999,-42.7,4.962,5228.1
1,136,999,-46.2,1.25,5099.1
1,172,999,-36.4,4.857,5191.0
2,164,999,-41.8,4.961,5228.1
1,8,999,-46.2,1.244,5099.1
9,163,999,-47.1,1.405,5099.1
2,37,999,-41.8,4.967,5228.1
4,142,999,-36.1,4.968,5228.1
3,41,999,-42.7,4.962,5228.1
1,118,999,-46.2,1.291,5099.1
2,91,999,-41.8,4.967,5228.1
1,437,999,-36.4,4.859,5191.0
1,396,999,-36.4,4.856,5191.0
2,108,999,-41.8,4.962,5228.1
3,95,999,-42.7,4.96,5228.1
1,44,999,-36.4,4.855,5191.0
1,301,999,-46.2,1.344,5099.1
1,367,999,-36.4,4.857,5191.0
9,137,999,-47.1,1.41,5099.1
9,961,999,-34.6,0.644,5008.7
4,36,999,-36.1,4.965,5228.1
4,79,999,-36.1,4.966,5228.1
3,191,999,-42.7,4.957,5228.1
1,368,999,-36.4,4.857,5191.0
1,294,999,-36.4,4.856,5191.0
2,74,999,-40.8,1.262,5076.2
9,41,999,-47.1,1.405,5099.1
4,90,999,-36.1,4.965,5228.1
1,146,999,-36.4,4.859,5191.0
4,88,999,-36.1,4.9639999999999995,5228.1
2,149,999,-41.8,4.962,5228.1
1,135,999,-36.4,4.856,5191.0
9,118,999,-47.1,1.423,5099.1
1,101,999,-46.2,1.327,5099.1
9,254,999,-47.1,1.405,5099.1
2,442,999,-40.8,1.26,5076.2
3,125,999,-42.7,4.963,5228.1
1,134,999,-46.2,1.244,5099.1
1,328,999,-36.4,4.8580000000000005,5191.0
2,1271,999,-41.8,4.967,5228.1
1,120,999,-46.2,1.2990000000000002,5099.1
6,82,999,-42.0,4.0760000000000005,5195.8
3,88,999,-42.7,4.96,5228.1
3,164,999,-42.7,4.961,5228.1
1,70,999,-36.4,4.855,5191.0
1,225,999,-46.2,1.334,5099.1
1,63,999,-46.2,1.25,5099.1
6,87,999,-42.0,4.1530000000000005,5195.8
1,579,999,-36.4,4.857,5191.0
5,847,2,-26.9,0.7390000000000001,5017.5
4,79,999,-31.4,0.8809999999999999,5076.2
3,111,999,-42.7,4.959,5228.1
4,73,999,-36.1,4.962,5228.1
4,103,999,-36.1,4.9639999999999995,5228.1
4,211,999,-36.1,4.962,5228.1
2,201,999,-41.8,4.864,5228.1
3,538,999,-42.7,4.958,5228.1
1,129,999,-36.4,4.857,5191.0
9,579,999,-47.1,1.41,5099.1
4,72,999,-36.1,4.965,5228.1
1,24,999,-36.4,4.857,5191.0
3,171,999,-42.7,4.962,5228.1
9,119,999,-47.1,1.423,5099.1
9,542,999,-47.1,1.405,5099.1
1,128,999,-36.4,4.859,5191.0
2,284,999,-41.8,4.864,5228.1
1,299,999,-46.2,1.281,5099.1
2,336,3,-40.8,1.268,5076.2
6,103,999,-42.0,4.1530000000000005,5195.8
3,581,999,-42.7,4.96,5228.1
1,43,999,-46.2,1.281,5099.1
3,134,999,-42.7,4.962,5228.1
9,400,999,-47.1,1.405,5099.1
3,550,999,-42.7,4.963,5228.1
3,70,999,-42.7,4.961,5228.1
3,21,999,-42.7,4.962,5228.1
1,243,999,-46.2,1.266,5099.1
4,84,999,-36.1,4.965,5228.1
1,27,999,-36.4,4.855,5191.0
3,336,999,-42.7,4.96,5228.1
1,55,999,-46.2,1.3130000000000002,5099.1
4,194,999,-36.1,4.965,5228.1
1,45,999,-46.2,1.334,5099.1
3,494,999,-42.7,4.957,5228.1
1,93,999,-46.2,1.344,5099.1
6,1059,999,-42.0,4.0760000000000005,5195.8
3,276,999,-42.7,4.962,5228.1
1,98,999,-36.4,4.857,5191.0
4,37,999,-36.1,4.9639999999999995,5228.1
4,143,999,-36.1,4.965,5228.1
6,156,999,-30.1,0.7190000000000001,5017.5
6,354,999,-42.0,4.1530000000000005,5195.8
3,476,999,-42.7,4.963,5228.1
2,229,999,-40.8,1.252,5076.2
1,172,999,-36.4,4.857,5191.0
1,25,999,-36.4,4.857,5191.0
1,391,999,-46.2,1.25,5099.1
2,200,999,-41.8,4.961,5228.1
6,207,6,-50.8,1.05,4963.6
6,184,999,-42.0,4.191,5195.8
3,144,999,-42.7,4.968,5228.1
1,410,999,-36.4,4.855,5191.0
1,10,999,-36.4,4.855,5191.0
5,760,999,-26.9,0.754,5017.5
3,255,999,-42.7,4.961,5228.1
5,165,999,-26.9,0.7390000000000001,5017.5
1,603,999,-36.4,4.857,5191.0
9,400,999,-47.1,1.365,5099.1
4,243,999,-36.1,4.97,5228.1
2,203,999,-41.8,4.962,5228.1
1,1074,999,-46.2,1.334,5099.1
3,147,999,-42.7,4.958,5228.1
4,60,999,-36.1,4.963,5228.1
1,222,999,-36.4,4.857,5191.0
1,463,999,-36.4,4.86,5191.0
9,239,999,-47.1,1.405,5099.1
3,85,999,-42.7,4.959,5228.1
9,85,999,-47.1,1.365,5099.1
1,456,999,-46.2,1.266,5099.1
6,59,999,-42.0,4.0760000000000005,5195.8
6,106,999,-42.0,4.1530000000000005,5195.8
1,110,999,-36.4,4.857,5191.0
2,555,999,-41.8,4.865,5228.1
1,176,999,-46.2,1.266,5099.1
3,357,999,-42.7,4.96,5228.1
1,259,999,-46.2,1.25,5099.1
4,69,999,-31.4,0.8490000000000001,5076.2
9,1594,999,-47.1,1.423,5099.1
1,116,999,-46.2,1.244,5099.1
6,55,999,-42.0,4.1530000000000005,5195.8
2,210,999,-40.8,1.266,5076.2
6,140,999,-42.0,4.191,5195.8
3,98,999,-42.7,4.963,5228.1
1,163,999,-36.4,4.857,5191.0
10,434,999,-29.8,0.8029999999999999,5017.5
4,385,999,-36.1,4.9639999999999995,5228.1
1,290,999,-36.4,4.857,5191.0
4,148,999,-36.1,4.966,5228.1
1,21,999,-36.4,4.855,5191.0
1,221,999,-36.4,4.857,5191.0
1,328,999,-36.4,4.86,5191.0
3,171,999,-42.7,4.962,5228.1
1,137,999,-46.2,1.3130000000000002,5099.1
4,215,999,-36.1,4.9639999999999995,5228.1
1,497,999,-46.2,1.291,5099.1
2,11,999,-41.8,4.959,5228.1
1,96,999,-36.4,4.859,5191.0
1,369,999,-36.4,4.8580000000000005,5191.0
9,712,999,-47.1,1.365,5099.1
6,101,999,-42.0,4.0760000000000005,5195.8
1,198,999,-36.4,4.857,5191.0
1,16,999,-40.0,0.672,5008.7
3,165,999,-42.7,4.962,5228.1
9,141,999,-47.1,1.405,5099.1
3,96,999,-42.7,4.957,5228.1
4,174,999,-36.1,4.968,5228.1
2,129,999,-40.8,1.26,5076.2
3,1152,999,-42.7,4.963,5228.1
3,161,999,-42.7,4.963,5228.1
6,487,999,-42.0,4.191,5195.8
4,123,999,-36.1,4.9639999999999995,5228.1
4,484,999,-36.1,4.965,5228.1
1,115,999,-46.2,1.266,5099.1
1,118,999,-36.4,4.857,5191.0
2,1199,999,-41.8,4.959,5228.1
1,118,999,-36.4,4.857,5191.0
1,13,999,-36.4,4.856,5191.0
1,408,999,-36.4,4.857,5191.0
2,46,999,-41.8,4.958,5228.1
1,131,999,-46.2,1.344,5099.1
1,170,999,-46.2,1.264,5099.1
1,41,999,-36.4,4.857,5191.0
1,132,999,-36.4,4.857,5191.0
9,96,999,-47.1,1.405,5099.1
3,136,999,-42.7,4.961,5228.1
3,255,3,-40.3,0.797,4991.6
4,163,999,-36.1,4.968,5228.1
6,690,999,-42.0,4.12,5195.8
4,445,999,-36.1,4.966,5228.1
6,1303,999,-42.0,4.191,5195.8
4,75,999,-38.3,0.898,4991.6
2,333,999,-41.8,4.958,5228.1
7,256,999,-33.0,0.706,5023.5
1,199,999,-36.4,4.8580000000000005,5191.0
3,326,999,-42.7,4.962,5228.1
3,132,999,-42.7,4.961,5228.1
3,118,999,-42.7,4.963,5228.1
3,188,999,-42.7,4.962,5228.1
9,326,999,-47.1,1.479,5099.1
3,226,999,-42.7,4.962,5228.1
1,180,999,-36.4,4.864,5191.0
2,174,999,-41.8,4.865,5228.1
2,250,999,-41.8,4.864,5228.1
1,195,999,-46.2,1.264,5099.1
1,524,999,-46.2,1.266,5099.1
4,203,999,-36.1,4.9639999999999995,5228.1
5,164,999,-26.9,0.722,5017.5
6,222,999,-42.0,4.0760000000000005,5195.8
2,99,999,-40.8,1.262,5076.2
9,113,999,-47.1,1.405,5099.1
1,74,999,-46.2,1.354,5099.1
1,597,999,-46.2,1.334,5099.1
4,508,999,-36.1,4.965,5228.1
1,356,999,-46.2,1.327,5099.1
1,1957,999,-46.2,1.327,5099.1
3,103,999,-42.7,4.963,5228.1
3,535,999,-42.7,4.963,5228.1
4,91,999,-36.1,4.963,5228.1
4,183,999,-36.1,4.963,5228.1
1,114,999,-46.2,1.281,5099.1
4,217,999,-36.1,4.968,5228.1
2,188,999,-41.8,4.961,5228.1
3,285,999,-42.7,4.962,5228.1
9,207,999,-34.6,0.645,5008.7
1,54,999,-36.4,4.864,5191.0
2,511,999,-41.8,4.961,5228.1
3,271,999,-42.7,4.963,5228.1
2,52,999,-39.8,0.742,4991.6
6,285,3,-30.1,0.716,5017.5
3,695,999,-42.7,4.963,5228.1
3,992,999,-42.7,4.962,5228.1
6,297,999,-42.0,4.021,5195.8
1,31,999,-36.4,4.8580000000000005,5191.0
1,93,999,-36.4,4.855,5191.0
2,271,999,-41.8,4.961,5228.1
3,347,999,-42.7,4.961,5228.1
4,99,999,-36.1,4.963,5228.1
4,146,999,-36.1,4.962,5228.1
3,114,999,-42.7,4.958,5228.1
4,763,999,-36.1,4.9639999999999995,5228.1
3,735,999,-42.7,4.958,5228.1
1,532,999,-46.2,1.266,5099.1
1,332,999,-36.4,4.86,5191.0
9,97,999,-47.1,1.392,5099.1
2,208,999,-40.8,1.215,5076.2
1,110,999,-46.2,1.281,5099.1
3,310,999,-42.7,4.963,5228.1
3,11,999,-42.7,4.958,5228.1
3,11,999,-42.7,4.957,5228.1
3,190,999,-42.7,4.96,5228.1
1,392,999,-36.4,4.857,5191.0
6,50,999,-42.0,4.1530000000000005,5195.8
1,33,999,-36.4,4.859,5191.0
2,95,999,-40.8,1.268,5076.2
4,165,999,-36.1,4.967,5228.1
10,49,999,-29.8,0.741,5017.5
3,617,12,-40.3,0.835,4991.6
4,76,999,-36.1,4.963,5228.1
1,120,999,-36.4,4.857,5191.0
4,143,15,-38.3,0.8959999999999999,4991.6
3,163,999,-42.7,4.96,5228.1
9,208,2,-47.1,1.365,5099.1
1,106,999,-36.4,4.857,5191.0
2,97,999,-41.8,4.961,5228.1
2,508,999,-40.8,1.26,5076.2
1,74,3,-46.2,1.2590000000000001,5099.1
1,146,999,-46.2,1.2990000000000002,5099.1
3,793,999,-42.7,4.963,5228.1
5,83,12,-49.5,1.032,4963.6
1,744,999,-36.4,4.857,5191.0
1,303,999,-46.2,1.266,5099.1
10,144,999,-29.8,0.809,5017.5
4,76,999,-31.4,0.838,5076.2
4,178,999,-36.1,4.968,5228.1
4,24,999,-36.1,4.963,5228.1
2,334,999,-41.8,4.967,5228.1
9,502,0,-47.1,1.365,5099.1
1,133,999,-46.2,1.327,5099.1
9,256,999,-47.1,1.41,5099.1
2,1422,999,-41.8,4.959,5228.1
4,341,3,-31.4,0.861,5076.2
3,501,999,-42.7,4.966,5228.1
1,184,999,-36.4,4.859,5191.0
9,308,999,-47.1,1.365,5099.1
1,121,999,-46.2,1.27,5099.1
6,77,999,-42.0,4.0760000000000005,5195.8
1,116,999,-46.2,1.291,5099.1
6,166,999,-42.0,4.1530000000000005,5195.8
4,155,999,-36.1,4.968,5228.1
8,422,999,-50.0,1.629,5099.1
6,353,999,-42.0,4.1530000000000005,5195.8
1,148,999,-36.4,4.857,5191.0
6,65,999,-42.0,4.1530000000000005,5195.8
4,26,999,-36.1,4.962,5228.1
1,237,999,-36.4,4.856,5191.0
3,335,999,-42.7,4.963,5228.1
2,856,12,-39.8,0.737,4991.6
1,100,999,-36.4,4.855,5191.0
3,184,999,-42.7,4.963,5228.1
1,131,999,-36.4,4.8580000000000005,5191.0
5,953,999,-26.9,0.74,5017.5
1,170,999,-46.2,1.354,5099.1
4,130,999,-36.1,4.967,5228.1
1,179,999,-36.4,4.8580000000000005,5191.0
1,171,999,-36.4,4.86,5191.0
2,151,999,-40.8,1.26,5076.2
9,259,999,-47.1,1.435,5099.1
4,245,999,-38.3,0.905,4991.6
6,51,999,-42.0,4.191,5195.8
5,1020,999,-49.5,0.9590000000000001,4963.6
9,1365,999,-47.1,1.41,5099.1
1,319,999,-36.4,4.86,5191.0
1,36,999,-46.2,1.266,5099.1
6,224,999,-42.0,4.021,5195.8
1,109,999,-36.4,4.859,5191.0
1,47,999,-36.4,4.859,5191.0
4,85,999,-36.1,4.963,5228.1
2,327,999,-41.8,4.864,5228.1
4,94,999,-36.1,4.9639999999999995,5228.1
2,119,999,-41.8,4.96,5228.1
1,869,999,-36.4,4.859,5191.0
4,341,13,-38.3,0.898,4991.6
9,736,999,-47.1,1.453,5099.1
1,107,999,-36.4,4.857,5191.0
1,476,999,-46.2,1.25,5099.1
8,166,999,-50.0,1.531,5099.1
1,514,999,-36.4,4.856,5191.0
1,125,999,-36.4,4.8580000000000005,5191.0
1,128,999,-36.4,4.855,5191.0
9,88,999,-47.1,1.405,5099.1
6,199,999,-42.0,4.1530000000000005,5195.8
4,194,999,-36.1,4.966,5228.1
2,418,999,-41.8,4.864,5228.1
6,161,999,-42.0,4.021,5195.8
3,148,999,-42.7,4.962,5228.1
4,38,999,-36.1,4.9639999999999995,5228.1
4,543,999,-31.4,0.879,5076.2
9,81,999,-47.1,1.405,5099.1
1,333,999,-46.2,1.244,5099.1
1,29,999,-36.4,4.8580000000000005,5191.0
1,172,999,-36.4,4.856,5191.0
3,154,999,-42.7,4.962,5228.1
3,71,999,-42.7,4.96,5228.1
3,148,999,-42.7,4.962,5228.1
2,143,999,-41.8,4.961,5228.1
9,429,999,-47.1,1.41,5099.1
1,291,999,-36.4,4.86,5191.0
4,12,999,-36.1,4.965,5228.1
1,20,999,-36.4,4.856,5191.0
1,291,999,-46.2,1.327,5099.1
1,176,999,-46.2,1.3130000000000002,5099.1
3,86,999,-42.7,4.96,5228.1
1,579,999,-46.2,1.3130000000000002,5099.1
2,329,999,-41.8,4.961,5228.1
10,75,999,-29.8,0.75,5017.5
3,679,999,-42.7,4.962,5228.1
1,239,999,-46.2,1.25,5099.1
1,195,999,-46.2,1.25,5099.1
6,21,999,-42.0,4.021,5195.8
1,239,999,-36.4,4.857,5191.0
4,141,999,-36.1,4.963,5228.1
2,205,4,-40.8,1.266,5076.2
5,896,2,-26.9,0.742,5017.5
9,349,999,-47.1,1.483,5099.1
2,207,4,-40.8,1.268,5076.2
1,119,999,-46.2,1.244,5099.1
6,244,999,-30.1,0.7140000000000001,5017.5
2,422,999,-41.8,4.962,5228.1
6,158,999,-42.0,4.191,5195.8
1,388,999,-46.2,1.344,5099.1
4,377,999,-36.1,4.963,5228.1
1,281,999,-46.2,1.281,5099.1
3,314,999,-42.7,4.961,5228.1
3,18,999,-42.7,4.96,5228.1
2,134,999,-41.8,4.961,5228.1
1,66,999,-36.4,4.8580000000000005,5191.0
6,135,999,-42.0,4.191,5195.8
4,85,999,-36.1,4.962,5228.1
6,233,999,-42.0,4.021,5195.8
1,58,999,-36.4,4.864,5191.0
1,112,999,-46.2,1.2990000000000002,5099.1
5,129,999,-49.5,1.032,4963.6
4,227,999,-36.1,4.963,5228.1
6,97,999,-42.0,4.191,5195.8
4,151,999,-36.1,4.965,5228.1
4,155,999,-36.1,4.9639999999999995,5228.1
1,264,999,-36.4,4.857,5191.0
1,24,999,-46.2,1.266,5099.1
2,295,999,-40.8,1.215,5076.2
1,313,999,-36.4,4.857,5191.0
2,49,999,-41.8,4.959,5228.1
1,119,999,-36.4,4.856,5191.0
1,472,999,-46.2,1.2990000000000002,5099.1
1,118,999,-36.4,4.86,5191.0
1,411,999,-46.2,1.266,5099.1
1,355,999,-36.4,4.857,5191.0
9,253,999,-47.1,1.41,5099.1
1,64,999,-36.4,4.857,5191.0
5,34,999,-49.5,0.977,4963.6
3,66,999,-42.7,4.961,5228.1
3,65,999,-42.7,4.962,5228.1
3,144,999,-42.7,4.961,5228.1
3,675,999,-42.7,4.963,5228.1
1,57,999,-46.2,1.334,5099.1
4,130,999,-36.1,4.966,5228.1
1,122,999,-36.4,4.857,5191.0
1,122,999,-36.4,4.857,5191.0
6,198,999,-42.0,4.1530000000000005,5195.8
6,182,7,-30.1,0.715,5017.5
9,84,999,-47.1,1.479,5099.1
3,946,999,-42.7,4.962,5228.1
1,366,999,-36.4,4.855,5191.0
2,75,999,-41.8,4.958,5228.1
1,171,999,-36.4,4.86,5191.0
1,442,999,-36.4,4.857,5191.0
4,1579,999,-36.1,4.9639999999999995,5228.1
1,393,999,-46.2,1.327,5099.1
2,174,999,-41.8,4.961,5228.1
1,409,999,-36.4,4.856,5191.0
9,381,999,-47.1,1.365,5099.1
1,1906,999,-36.4,4.857,5191.0
2,57,999,-41.8,4.961,5228.1
1,305,999,-36.4,4.857,5191.0
5,133,999,-49.5,0.987,4963.6
1,107,999,-36.4,4.857,5191.0
2,57,999,-41.8,4.961,5228.1
4,205,999,-36.1,4.9639999999999995,5228.1
4,197,999,-36.1,4.966,5228.1
7,410,999,-33.0,0.708,5023.5
4,709,999,-36.1,4.963,5228.1
3,1339,999,-42.7,4.962,5228.1
1,113,999,-36.4,4.857,5191.0
3,786,999,-42.7,4.962,5228.1
3,326,999,-42.7,4.963,5228.1
2,119,999,-41.8,4.8660000000000005,5228.1
4,114,999,-36.1,4.9639999999999995,5228.1
1,62,999,-36.4,4.857,5191.0
3,126,999,-42.7,4.962,5228.1
1,306,999,-46.2,1.354,5099.1
4,123,999,-36.1,4.967,5228.1
6,333,999,-42.0,4.191,5195.8
3,301,999,-40.3,0.899,4991.6
4,155,999,-36.1,4.965,5228.1
4,154,999,-36.1,4.97,5228.1
3,70,999,-42.7,4.962,5228.1
2,173,999,-41.8,4.967,5228.1
1,269,999,-46.2,1.344,5099.1
1,161,999,-46.2,1.266,5099.1
3,84,999,-42.7,4.968,5228.1
9,132,999,-47.1,1.365,5099.1
6,441,999,-42.0,4.0760000000000005,5195.8
4,129,999,-36.1,4.963,5228.1
1,316,999,-36.4,4.859,5191.0
6,113,999,-42.0,4.0760000000000005,5195.8
4,310,999,-36.1,4.966,5228.1
9,7,999,-47.1,1.405,5099.1
4,39,999,-36.1,4.967,5228.1
4,419,999,-36.1,4.963,5228.1
9,444,999,-47.1,1.483,5099.1
4,129,999,-36.1,4.963,5228.1
6,871,999,-42.0,4.0760000000000005,5195.8
1,242,999,-36.4,4.864,5191.0
1,174,999,-46.2,1.354,5099.1
1,52,999,-36.4,4.8580000000000005,5191.0
3,281,999,-42.7,4.962,5228.1
1,65,999,-46.2,1.281,5099.1
3,145,999,-42.7,4.961,5228.1
1,381,999,-36.4,4.864,5191.0
2,134,999,-41.8,4.864,5228.1
6,713,999,-42.0,4.0760000000000005,5195.8
6,121,999,-42.0,4.191,5195.8
9,114,999,-47.1,1.405,5099.1
4,6,999,-38.3,0.904,4991.6
1,32,999,-36.4,4.857,5191.0
5,96,999,-26.9,0.728,5017.5
1,191,999,-36.4,4.856,5191.0
4,127,999,-36.1,4.967,5228.1
4,180,3,-38.3,0.9,4991.6
2,17,999,-41.8,4.959,5228.1
4,56,999,-36.1,4.963,5228.1
4,81,999,-36.1,4.963,5228.1
3,258,999,-33.6,0.9079999999999999,5076.2
4,81,999,-36.1,4.962,5228.1
1,220,999,-36.4,4.859,5191.0
4,97,999,-36.1,4.963,5228.1
6,115,999,-42.0,4.0760000000000005,5195.8
2,84,999,-40.8,1.266,5076.2
3,204,999,-42.7,4.957,5228.1
3,273,999,-42.7,4.962,5228.1
1,212,999,-36.4,4.857,5191.0
4,667,999,-36.1,4.965,5228.1
4,96,999,-36.1,4.9639999999999995,5228.1
1,228,999,-36.4,4.857,5191.0
4,124,999,-36.1,4.968,5228.1
6,1268,999,-42.0,4.1530000000000005,5195.8
1,170,999,-46.2,1.244,5099.1
2,264,999,-40.8,1.266,5076.2
1,1448,999,-46.2,1.3130000000000002,5099.1
4,520,999,-36.1,4.965,5228.1
3,23,999,-42.7,4.963,5228.1
3,1228,999,-42.7,4.961,5228.1
5,96,999,-26.9,0.728,5017.5
1,762,999,-46.2,1.344,5099.1
1,311,999,-36.4,4.857,5191.0
9,617,999,-47.1,1.41,5099.1
1,460,999,-36.4,4.857,5191.0
2,156,999,-41.8,4.961,5228.1
6,52,999,-42.0,4.191,5195.8
4,169,999,-36.1,4.963,5228.1
10,13,999,-37.5,0.879,4963.6
1,992,999,-36.4,4.856,5191.0
9,164,999,-47.1,1.405,5099.1
4,191,999,-36.1,4.966,5228.1
3,409,999,-42.7,4.957,5228.1
4,83,999,-36.1,4.966,5228.1
1,158,999,-46.2,1.2590000000000001,5099.1
3,176,999,-33.6,1.072,5076.2
4,122,999,-36.1,4.963,5228.1
1,128,999,-36.4,4.857,5191.0
4,126,999,-36.1,4.967,5228.1
1,379,999,-36.4,4.864,5191.0
2,143,999,-41.8,4.864,5228.1
4,549,999,-36.1,4.9639999999999995,5228.1
2,279,999,-39.8,0.7609999999999999,4991.6
6,153,999,-42.0,4.021,5195.8
1,34,999,-46.2,1.354,5099.1
2,409,999,-41.8,4.8660000000000005,5228.1
2,237,3,-39.8,0.72,4991.6
10,190,999,-37.5,0.879,4963.6
3,596,999,-42.7,4.962,5228.1
1,115,999,-36.4,4.864,5191.0
2,154,999,-41.8,4.864,5228.1
3,130,999,-42.7,4.963,5228.1
1,19,999,-46.2,1.344,5099.1
1,512,999,-36.4,4.859,5191.0
3,216,999,-42.7,4.962,5228.1
3,586,999,-42.7,4.957,5228.1
3,321,999,-33.6,1.044,5076.2
1,1121,3,-46.2,1.354,5099.1
1,723,999,-36.4,4.856,5191.0
3,260,999,-42.7,4.963,5228.1
1,370,999,-36.4,4.859,5191.0
4,118,0,-38.3,0.9,4991.6
2,602,10,-39.8,0.7190000000000001,4991.6
1,22,999,-36.4,4.857,5191.0
1,153,999,-46.2,1.291,5099.1
4,812,999,-36.1,4.9639999999999995,5228.1
6,465,999,-42.0,4.1530000000000005,5195.8
9,765,999,-47.1,1.435,5099.1
1,283,999,-36.4,4.859,5191.0
2,372,999,-41.8,4.8660000000000005,5228.1
1,70,999,-36.4,4.857,5191.0
3,481,999,-42.7,4.961,5228.1
6,82,999,-42.0,4.1530000000000005,5195.8
4,492,999,-36.1,4.966,5228.1
1,282,999,-46.2,1.334,5099.1
10,185,3,-29.8,0.778,5017.5
4,394,999,-36.1,4.965,5228.1
6,554,999,-42.0,4.0760000000000005,5195.8
4,400,999,-31.4,0.883,5076.2
2,66,999,-41.8,4.958,5228.1
1,398,999,-36.4,4.857,5191.0
9,754,999,-47.1,1.405,5099.1
3,136,999,-42.7,4.962,5228.1
1,49,999,-36.4,4.8580000000000005,5191.0
4,206,999,-36.1,4.9639999999999995,5228.1
1,176,3,-40.0,0.682,5008.7
3,110,999,-42.7,4.962,5228.1
1,113,999,-46.2,1.244,5099.1
6,321,999,-42.0,4.021,5195.8
